from,to,weight
mikekelly,dlee,7
mikekelly,exviva,1
exviva,reschke,1
reschke,fxn,1
reschke,myronmarston,1
steveklabnik,reschke,2
fxn,gducharme,1
gducharme,dlee,1
josevalim,myronmarston,3
myronmarston,dlee,1
myronmarston,arunagw,1
arunagw,miguelsan,1
jeremy,stephenjudkins,1
stephenjudkins,schleyfox,1
josevalim,mhenrixon,1
jonleighton,MMore,1
rmm5t,nbibler,4
parndt,clemens,1
clemens,jeremy,4
josevalim,karpah,1
karpah,jasonnoble,1
r-stu31,jeremy,1
jeremy,johnf,1
johnf,whistlerbrk,1
ksob,ohadlevy,1
ohadlevy,magagnon,1
magagnon,rorra,1
rorra,ohadlevy,1
demonchand,ramgole,1
ramgole,samirafk,3
samirafk,jrochkind,1
guilleiguaran,demonchand,1
demonchand,pjmelling,1
pjmelling,renatosousafilho,1
renatosousafilho,brentsowers1,1
scambra,jeremy,2
scambra,rafaelfranca,1
benatkin,parndt,1
parndt,Fjan,1
Fjan,jeremy,1
jeremy,codykrieger,1
codykrieger,Fjan,3
Fjan,mhfs,1
coderrr,jeremy,2
coderrr,mhfs,1
jeremy,mhfs,2
mhfs,clemens,1
brodock,jeremy,1
jeremy,smartinez87,1
carlosantoniodasilva,smartinez87,1
elight,cjolly,2
cjolly,jeremy,1
jeremy,elight,1
cjolly,mhfs,1
misfo,jeremy,3
parndt,semaperepelitsa,1
semaperepelitsa,henrik,1
josevalim,szimek,1
dost,andmej,1
andmej,henrikhodne,1
henrikhodne,libo,1
SweeD,guilleiguaran,1
SweeD,jeremy,4
jeremy,RobertLowe,1
RobertLowe,sikachu,1
SweeD,johnmetta,2
jeremy,tylercoville,1
tylercoville,waseem,1
eriko,kwi,1
jfirebaugh,bogdan,1
bkeepers,jredville,1
jredville,gramos,1
gramos,cicloid,1
cicloid,smathy,1
